instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
15260418,59611,ADANIENT25JUL2640PE,ADANIENT,0,2025-07-31,2640.0,0.05,300,PE,NFO-OPT,NFO
19355906,75609,ADANIENT25JUL2500CE,ADANIENT,0,2025-07-31,2500.0,0.05,300,CE,NFO-OPT,NFO
19356162,75610,ADANIENT25JUL2500PE,ADANIENT,0,2025-07-31,2500.0,0.05,300,PE,NFO-OPT,NFO
19357954,75617,ADANIENT25JUL2660CE,ADANIENT,0,2025-07-31,2660.0,0.05,300,CE,NFO-OPT,NFO
19358210,75618,ADANIENT25JUL2660PE,ADANIENT,0,2025-07-31,2660.0,0.05,300,PE,NFO-OPT,NFO
15255042,59590,ADANIENT25JUL2480CE,ADANIENT,0,2025-07-31,2480.0,0.05,300,CE,NFO-OPT,NFO
15255298,59591,ADANIENT25JUL2480PE,ADANIENT,0,2025-07-31,2480.0,0.05,300,PE,NFO-OPT,NFO
15260674,59612,ADANIENT25JUL2680CE,ADANIENT,0,2025-07-31,2680.0,0.05,300,CE,NFO-OPT,NFO
15260930,59613,ADANIENT25JUL2680PE,ADANIENT,0,2025-07-31,2680.0,0.05,300,PE,NFO-OPT,NFO
19355394,75607,ADANIENT25JUL2460CE,ADANIENT,0,2025-07-31,2460.0,0.05,300,CE,NFO-OPT,NFO
19355650,75608,ADANIENT25JUL2460PE,ADANIENT,0,2025-07-31,2460.0,0.05,300,PE,NFO-OPT,NFO
19358466,75619,ADANIENT25JUL2700CE,ADANIENT,0,2025-07-31,2700.0,0.05,300,CE,NFO-OPT,NFO
19358722,75620,ADANIENT25JUL2700PE,ADANIENT,0,2025-07-31,2700.0,0.05,300,PE,NFO-OPT,NFO
15249922,59570,ADANIENT25JUL2440CE,ADANIENT,0,2025-07-31,2440.0,0.05,300,CE,NFO-OPT,NFO
15254786,59589,ADANIENT25JUL2440PE,ADANIENT,0,2025-07-31,2440.0,0.05,300,PE,NFO-OPT,NFO
15261186,59614,ADANIENT25JUL2720CE,ADANIENT,0,2025-07-31,2720.0,0.05,300,CE,NFO-OPT,NFO
15261698,59616,ADANIENT25JUL2720PE,ADANIENT,0,2025-07-31,2720.0,0.05,300,PE,NFO-OPT,NFO
19362050,75633,ADANIENT25JUL2740PE,ADANIENT,0,2025-07-31,2740.0,0.05,300,PE,NFO-OPT,NFO
15265538,59631,ADANIENT25JUL2880CE,ADANIENT,0,2025-07-31,2880.0,0.05,300,CE,NFO-OPT,NFO
15265794,59632,ADANIENT25JUL2880PE,ADANIENT,0,2025-07-31,2880.0,0.05,300,PE,NFO-OPT,NFO
15265026,59629,ADANIENT25JUL2840CE,ADANIENT,0,2025-07-31,2840.0,0.05,300,CE,NFO-OPT,NFO
15265282,59630,ADANIENT25JUL2840PE,ADANIENT,0,2025-07-31,2840.0,0.05,300,PE,NFO-OPT,NFO
15264514,59627,ADANIENT25JUL2800CE,ADANIENT,0,2025-07-31,2800.0,0.05,300,CE,NFO-OPT,NFO
15264770,59628,ADANIENT25JUL2800PE,ADANIENT,0,2025-07-31,2800.0,0.05,300,PE,NFO-OPT,NFO
15261954,59617,ADANIENT25JUL2760CE,ADANIENT,0,2025-07-31,2760.0,0.05,300,CE,NFO-OPT,NFO
15264002,59625,ADANIENT25JUL2760PE,ADANIENT,0,2025-07-31,2760.0,0.05,300,PE,NFO-OPT,NFO
19358978,75621,ADANIENT25JUL2740CE,ADANIENT,0,2025-07-31,2740.0,0.05,300,CE,NFO-OPT,NFO
19354882,75605,ADANIENT25JUL2420CE,ADANIENT,0,2025-07-31,2420.0,0.05,300,CE,NFO-OPT,NFO
19355138,75606,ADANIENT25JUL2420PE,ADANIENT,0,2025-07-31,2420.0,0.05,300,PE,NFO-OPT,NFO
15249410,59568,ADANIENT25JUL2400CE,ADANIENT,0,2025-07-31,2400.0,0.05,300,CE,NFO-OPT,NFO
15249666,59569,ADANIENT25JUL2400PE,ADANIENT,0,2025-07-31,2400.0,0.05,300,PE,NFO-OPT,NFO
19354370,75603,ADANIENT25JUL2380CE,ADANIENT,0,2025-07-31,2380.0,0.05,300,CE,NFO-OPT,NFO
19354626,75604,ADANIENT25JUL2380PE,ADANIENT,0,2025-07-31,2380.0,0.05,300,PE,NFO-OPT,NFO
15247106,59559,ADANIENT25JUL2360CE,ADANIENT,0,2025-07-31,2360.0,0.05,300,CE,NFO-OPT,NFO
15249154,59567,ADANIENT25JUL2360PE,ADANIENT,0,2025-07-31,2360.0,0.05,300,PE,NFO-OPT,NFO
19353858,75601,ADANIENT25JUL2340CE,ADANIENT,0,2025-07-31,2340.0,0.05,300,CE,NFO-OPT,NFO
19354114,75602,ADANIENT25JUL2340PE,ADANIENT,0,2025-07-31,2340.0,0.05,300,PE,NFO-OPT,NFO
15246082,59555,ADANIENT25JUL2320CE,ADANIENT,0,2025-07-31,2320.0,0.05,300,CE,NFO-OPT,NFO
15246338,59556,ADANIENT25JUL2320PE,ADANIENT,0,2025-07-31,2320.0,0.05,300,PE,NFO-OPT,NFO
15245570,59553,ADANIENT25JUL2280CE,ADANIENT,0,2025-07-31,2280.0,0.05,300,CE,NFO-OPT,NFO
15245826,59554,ADANIENT25JUL2280PE,ADANIENT,0,2025-07-31,2280.0,0.05,300,PE,NFO-OPT,NFO
15245058,59551,ADANIENT25JUL2240CE,ADANIENT,0,2025-07-31,2240.0,0.05,300,CE,NFO-OPT,NFO
15245314,59552,ADANIENT25JUL2240PE,ADANIENT,0,2025-07-31,2240.0,0.05,300,PE,NFO-OPT,NFO
15244546,59549,ADANIENT25JUL2200CE,ADANIENT,0,2025-07-31,2200.0,0.05,300,CE,NFO-OPT,NFO
15244802,59550,ADANIENT25JUL2200PE,ADANIENT,0,2025-07-31,2200.0,0.05,300,PE,NFO-OPT,NFO
15244034,59547,ADANIENT25JUL2160CE,ADANIENT,0,2025-07-31,2160.0,0.05,300,CE,NFO-OPT,NFO
15244290,59548,ADANIENT25JUL2160PE,ADANIENT,0,2025-07-31,2160.0,0.05,300,PE,NFO-OPT,NFO
15242754,59542,ADANIENT25JUL2120CE,ADANIENT,0,2025-07-31,2120.0,0.05,300,CE,NFO-OPT,NFO
15243778,59546,ADANIENT25JUL2120PE,ADANIENT,0,2025-07-31,2120.0,0.05,300,PE,NFO-OPT,NFO
15238146,59524,ADANIENT25JUL2080CE,ADANIENT,0,2025-07-31,2080.0,0.05,300,CE,NFO-OPT,NFO
15242498,59541,ADANIENT25JUL2080PE,ADANIENT,0,2025-07-31,2080.0,0.05,300,PE,NFO-OPT,NFO
15237634,59522,ADANIENT25JUL2040CE,ADANIENT,0,2025-07-31,2040.0,0.05,300,CE,NFO-OPT,NFO
15237890,59523,ADANIENT25JUL2040PE,ADANIENT,0,2025-07-31,2040.0,0.05,300,PE,NFO-OPT,NFO
15237122,59520,ADANIENT25JUL2000CE,ADANIENT,0,2025-07-31,2000.0,0.05,300,CE,NFO-OPT,NFO
15237378,59521,ADANIENT25JUL2000PE,ADANIENT,0,2025-07-31,2000.0,0.05,300,PE,NFO-OPT,NFO
15232770,59503,ADANIENT25JUL1920CE,ADANIENT,0,2025-07-31,1920.0,0.05,300,CE,NFO-OPT,NFO
15236354,59517,ADANIENT25JUL1920PE,ADANIENT,0,2025-07-31,1920.0,0.05,300,PE,NFO-OPT,NFO
19406338,75806,ADANIENT25AUG2600CE,ADANIENT,0,2025-08-28,2600.0,0.05,300,CE,NFO-OPT,NFO
19406594,75807,ADANIENT25AUG2600PE,ADANIENT,0,2025-08-28,2600.0,0.05,300,PE,NFO-OPT,NFO
19405826,75804,ADANIENT25AUG2560CE,ADANIENT,0,2025-08-28,2560.0,0.05,300,CE,NFO-OPT,NFO
19406082,75805,ADANIENT25AUG2560PE,ADANIENT,0,2025-08-28,2560.0,0.05,300,PE,NFO-OPT,NFO
19406850,75808,ADANIENT25AUG2640CE,ADANIENT,0,2025-08-28,2640.0,0.05,300,CE,NFO-OPT,NFO
19407106,75809,ADANIENT25AUG2640PE,ADANIENT,0,2025-08-28,2640.0,0.05,300,PE,NFO-OPT,NFO
19405314,75802,ADANIENT25AUG2520CE,ADANIENT,0,2025-08-28,2520.0,0.05,300,CE,NFO-OPT,NFO
19405570,75803,ADANIENT25AUG2520PE,ADANIENT,0,2025-08-28,2520.0,0.05,300,PE,NFO-OPT,NFO
19407362,75810,ADANIENT25AUG2680CE,ADANIENT,0,2025-08-28,2680.0,0.05,300,CE,NFO-OPT,NFO
19407618,75811,ADANIENT25AUG2680PE,ADANIENT,0,2025-08-28,2680.0,0.05,300,PE,NFO-OPT,NFO
19404802,75800,ADANIENT25AUG2480CE,ADANIENT,0,2025-08-28,2480.0,0.05,300,CE,NFO-OPT,NFO
19405058,75801,ADANIENT25AUG2480PE,ADANIENT,0,2025-08-28,2480.0,0.05,300,PE,NFO-OPT,NFO
19407874,75812,ADANIENT25AUG2720CE,ADANIENT,0,2025-08-28,2720.0,0.05,300,CE,NFO-OPT,NFO
19408130,75813,ADANIENT25AUG2720PE,ADANIENT,0,2025-08-28,2720.0,0.05,300,PE,NFO-OPT,NFO
19403010,75793,ADANIENT25AUG2440CE,ADANIENT,0,2025-08-28,2440.0,0.05,300,CE,NFO-OPT,NFO
19403266,75794,ADANIENT25AUG2440PE,ADANIENT,0,2025-08-28,2440.0,0.05,300,PE,NFO-OPT,NFO
19408386,75814,ADANIENT25AUG2760CE,ADANIENT,0,2025-08-28,2760.0,0.05,300,CE,NFO-OPT,NFO
19408642,75815,ADANIENT25AUG2760PE,ADANIENT,0,2025-08-28,2760.0,0.05,300,PE,NFO-OPT,NFO
19402498,75791,ADANIENT25AUG2400CE,ADANIENT,0,2025-08-28,2400.0,0.05,300,CE,NFO-OPT,NFO
19402754,75792,ADANIENT25AUG2400PE,ADANIENT,0,2025-08-28,2400.0,0.05,300,PE,NFO-OPT,NFO
19408898,75816,ADANIENT25AUG2800CE,ADANIENT,0,2025-08-28,2800.0,0.05,300,CE,NFO-OPT,NFO
19409154,75817,ADANIENT25AUG2800PE,ADANIENT,0,2025-08-28,2800.0,0.05,300,PE,NFO-OPT,NFO
19400962,75785,ADANIENT25AUG2360CE,ADANIENT,0,2025-08-28,2360.0,0.05,300,CE,NFO-OPT,NFO
19401218,75786,ADANIENT25AUG2360PE,ADANIENT,0,2025-08-28,2360.0,0.05,300,PE,NFO-OPT,NFO
19400450,75783,ADANIENT25AUG2320CE,ADANIENT,0,2025-08-28,2320.0,0.05,300,CE,NFO-OPT,NFO
19400706,75784,ADANIENT25AUG2320PE,ADANIENT,0,2025-08-28,2320.0,0.05,300,PE,NFO-OPT,NFO
19409922,75820,ADANIENT25AUG2880CE,ADANIENT,0,2025-08-28,2880.0,0.05,300,CE,NFO-OPT,NFO
19410178,75821,ADANIENT25AUG2880PE,ADANIENT,0,2025-08-28,2880.0,0.05,300,PE,NFO-OPT,NFO
19399170,75778,ADANIENT25AUG2240CE,ADANIENT,0,2025-08-28,2240.0,0.05,300,CE,NFO-OPT,NFO
19399426,75779,ADANIENT25AUG2240PE,ADANIENT,0,2025-08-28,2240.0,0.05,300,PE,NFO-OPT,NFO
15292418,59736,ADANIGREEN25JUN1020CE,ADANIGREEN,0,2025-06-26,1020.0,0.05,375,CE,NFO-OPT,NFO
15297538,59756,ADANIGREEN25JUN1020PE,ADANIGREEN,0,2025-06-26,1020.0,0.05,375,PE,NFO-OPT,NFO
17091074,66762,ADANIGREEN25JUN1040CE,ADANIGREEN,0,2025-06-26,1040.0,0.05,375,CE,NFO-OPT,NFO
17091330,66763,ADANIGREEN25JUN1040PE,ADANIGREEN,0,2025-06-26,1040.0,0.05,375,PE,NFO-OPT,NFO
17090562,66760,ADANIGREEN25JUN1000CE,ADANIGREEN,0,2025-06-26,1000.0,0.05,375,CE,NFO-OPT,NFO
17090818,66761,ADANIGREEN25JUN1000PE,ADANIGREEN,0,2025-06-26,1000.0,0.05,375,PE,NFO-OPT,NFO
15297794,59757,ADANIGREEN25JUN1060CE,ADANIGREEN,0,2025-06-26,1060.0,0.05,375,CE,NFO-OPT,NFO
15300866,59769,ADANIGREEN25JUN1060PE,ADANIGREEN,0,2025-06-26,1060.0,0.05,375,PE,NFO-OPT,NFO
15291906,59734,ADANIGREEN25JUN980CE,ADANIGREEN,0,2025-06-26,980.0,0.05,375,CE,NFO-OPT,NFO
15292162,59735,ADANIGREEN25JUN980PE,ADANIGREEN,0,2025-06-26,980.0,0.05,375,PE,NFO-OPT,NFO
17091586,66764,ADANIGREEN25JUN1080CE,ADANIGREEN,0,2025-06-26,1080.0,0.05,375,CE,NFO-OPT,NFO
17091842,66765,ADANIGREEN25JUN1080PE,ADANIGREEN,0,2025-06-26,1080.0,0.05,375,PE,NFO-OPT,NFO
17090050,66758,ADANIGREEN25JUN960CE,ADANIGREEN,0,2025-06-26,960.0,0.05,375,CE,NFO-OPT,NFO
17090306,66759,ADANIGREEN25JUN960PE,ADANIGREEN,0,2025-06-26,960.0,0.05,375,PE,NFO-OPT,NFO
15301122,59770,ADANIGREEN25JUN1100CE,ADANIGREEN,0,2025-06-26,1100.0,0.05,375,CE,NFO-OPT,NFO
15301378,59771,ADANIGREEN25JUN1100PE,ADANIGREEN,0,2025-06-26,1100.0,0.05,375,PE,NFO-OPT,NFO
15290882,59730,ADANIGREEN25JUN940CE,ADANIGREEN,0,2025-06-26,940.0,0.05,375,CE,NFO-OPT,NFO
15291650,59733,ADANIGREEN25JUN940PE,ADANIGREEN,0,2025-06-26,940.0,0.05,375,PE,NFO-OPT,NFO
17092098,66766,ADANIGREEN25JUN1120CE,ADANIGREEN,0,2025-06-26,1120.0,0.05,375,CE,NFO-OPT,NFO
17092354,66767,ADANIGREEN25JUN1120PE,ADANIGREEN,0,2025-06-26,1120.0,0.05,375,PE,NFO-OPT,NFO
17089538,66756,ADANIGREEN25JUN920CE,ADANIGREEN,0,2025-06-26,920.0,0.05,375,CE,NFO-OPT,NFO
17089794,66757,ADANIGREEN25JUN920PE,ADANIGREEN,0,2025-06-26,920.0,0.05,375,PE,NFO-OPT,NFO
15301634,59772,ADANIGREEN25JUN1140CE,ADANIGREEN,0,2025-06-26,1140.0,0.05,375,CE,NFO-OPT,NFO
15301890,59773,ADANIGREEN25JUN1140PE,ADANIGREEN,0,2025-06-26,1140.0,0.05,375,PE,NFO-OPT,NFO
15288834,59722,ADANIGREEN25JUN900CE,ADANIGREEN,0,2025-06-26,900.0,0.05,375,CE,NFO-OPT,NFO
15290626,59729,ADANIGREEN25JUN900PE,ADANIGREEN,0,2025-06-26,900.0,0.05,375,PE,NFO-OPT,NFO
17092610,66768,ADANIGREEN25JUN1160CE,ADANIGREEN,0,2025-06-26,1160.0,0.05,375,CE,NFO-OPT,NFO
17092866,66769,ADANIGREEN25JUN1160PE,ADANIGREEN,0,2025-06-26,1160.0,0.05,375,PE,NFO-OPT,NFO
17089026,66754,ADANIGREEN25JUN880CE,ADANIGREEN,0,2025-06-26,880.0,0.05,375,CE,NFO-OPT,NFO
17089282,66755,ADANIGREEN25JUN880PE,ADANIGREEN,0,2025-06-26,880.0,0.05,375,PE,NFO-OPT,NFO
15285250,59708,ADANIGREEN25JUN860CE,ADANIGREEN,0,2025-06-26,860.0,0.05,375,CE,NFO-OPT,NFO
15288578,59721,ADANIGREEN25JUN860PE,ADANIGREEN,0,2025-06-26,860.0,0.05,375,PE,NFO-OPT,NFO
17087490,66748,ADANIGREEN25JUN840CE,ADANIGREEN,0,2025-06-26,840.0,0.05,375,CE,NFO-OPT,NFO
17087746,66749,ADANIGREEN25JUN840PE,ADANIGREEN,0,2025-06-26,840.0,0.05,375,PE,NFO-OPT,NFO
15284738,59706,ADANIGREEN25JUN820CE,ADANIGREEN,0,2025-06-26,820.0,0.05,375,CE,NFO-OPT,NFO
15284994,59707,ADANIGREEN25JUN820PE,ADANIGREEN,0,2025-06-26,820.0,0.05,375,PE,NFO-OPT,NFO
17086978,66746,ADANIGREEN25JUN800CE,ADANIGREEN,0,2025-06-26,800.0,0.05,375,CE,NFO-OPT,NFO
17087234,66747,ADANIGREEN25JUN800PE,ADANIGREEN,0,2025-06-26,800.0,0.05,375,PE,NFO-OPT,NFO
15284226,59704,ADANIGREEN25JUN780CE,ADANIGREEN,0,2025-06-26,780.0,0.05,375,CE,NFO-OPT,NFO
15284482,59705,ADANIGREEN25JUN780PE,ADANIGREEN,0,2025-06-26,780.0,0.05,375,PE,NFO-OPT,NFO
17086466,66744,ADANIGREEN25JUN760CE,ADANIGREEN,0,2025-06-26,760.0,0.05,375,CE,NFO-OPT,NFO
17086722,66745,ADANIGREEN25JUN760PE,ADANIGREEN,0,2025-06-26,760.0,0.05,375,PE,NFO-OPT,NFO
15282690,59698,ADANIGREEN25JUN740CE,ADANIGREEN,0,2025-06-26,740.0,0.05,375,CE,NFO-OPT,NFO
15283970,59703,ADANIGREEN25JUN740PE,ADANIGREEN,0,2025-06-26,740.0,0.05,375,PE,NFO-OPT,NFO
15311874,59812,ADANIGREEN25JUL1040CE,ADANIGREEN,0,2025-07-31,1040.0,0.05,600,CE,NFO-OPT,NFO
15312130,59813,ADANIGREEN25JUL1040PE,ADANIGREEN,0,2025-07-31,1040.0,0.05,600,PE,NFO-OPT,NFO
19420162,75860,ADANIGREEN25JUL1020CE,ADANIGREEN,0,2025-07-31,1020.0,0.05,600,CE,NFO-OPT,NFO
19420418,75861,ADANIGREEN25JUL1020PE,ADANIGREEN,0,2025-07-31,1020.0,0.05,600,PE,NFO-OPT,NFO
19420674,75862,ADANIGREEN25JUL1060CE,ADANIGREEN,0,2025-07-31,1060.0,0.05,600,CE,NFO-OPT,NFO
19420930,75863,ADANIGREEN25JUL1060PE,ADANIGREEN,0,2025-07-31,1060.0,0.05,600,PE,NFO-OPT,NFO
15311362,59810,ADANIGREEN25JUL1000CE,ADANIGREEN,0,2025-07-31,1000.0,0.05,600,CE,NFO-OPT,NFO
15311618,59811,ADANIGREEN25JUL1000PE,ADANIGREEN,0,2025-07-31,1000.0,0.05,600,PE,NFO-OPT,NFO
15312386,59814,ADANIGREEN25JUL1080CE,ADANIGREEN,0,2025-07-31,1080.0,0.05,600,CE,NFO-OPT,NFO
15313410,59818,ADANIGREEN25JUL1080PE,ADANIGREEN,0,2025-07-31,1080.0,0.05,600,PE,NFO-OPT,NFO
19419650,75858,ADANIGREEN25JUL980CE,ADANIGREEN,0,2025-07-31,980.0,0.05,600,CE,NFO-OPT,NFO
19419906,75859,ADANIGREEN25JUL980PE,ADANIGREEN,0,2025-07-31,980.0,0.05,600,PE,NFO-OPT,NFO
19421186,75864,ADANIGREEN25JUL1100CE,ADANIGREEN,0,2025-07-31,1100.0,0.05,600,CE,NFO-OPT,NFO
19421442,75865,ADANIGREEN25JUL1100PE,ADANIGREEN,0,2025-07-31,1100.0,0.05,600,PE,NFO-OPT,NFO
15310850,59808,ADANIGREEN25JUL960CE,ADANIGREEN,0,2025-07-31,960.0,0.05,600,CE,NFO-OPT,NFO
15311106,59809,ADANIGREEN25JUL960PE,ADANIGREEN,0,2025-07-31,960.0,0.05,600,PE,NFO-OPT,NFO
15313666,59819,ADANIGREEN25JUL1120CE,ADANIGREEN,0,2025-07-31,1120.0,0.05,600,CE,NFO-OPT,NFO
15314690,59823,ADANIGREEN25JUL1120PE,ADANIGREEN,0,2025-07-31,1120.0,0.05,600,PE,NFO-OPT,NFO
19419138,75856,ADANIGREEN25JUL940CE,ADANIGREEN,0,2025-07-31,940.0,0.05,600,CE,NFO-OPT,NFO
19419394,75857,ADANIGREEN25JUL940PE,ADANIGREEN,0,2025-07-31,940.0,0.05,600,PE,NFO-OPT,NFO
15310338,59806,ADANIGREEN25JUL920CE,ADANIGREEN,0,2025-07-31,920.0,0.05,600,CE,NFO-OPT,NFO
15310594,59807,ADANIGREEN25JUL920PE,ADANIGREEN,0,2025-07-31,920.0,0.05,600,PE,NFO-OPT,NFO
15314946,59824,ADANIGREEN25JUL1160CE,ADANIGREEN,0,2025-07-31,1160.0,0.05,600,CE,NFO-OPT,NFO
15315202,59825,ADANIGREEN25JUL1160PE,ADANIGREEN,0,2025-07-31,1160.0,0.05,600,PE,NFO-OPT,NFO
15309826,59804,ADANIGREEN25JUL880CE,ADANIGREEN,0,2025-07-31,880.0,0.05,600,CE,NFO-OPT,NFO
15310082,59805,ADANIGREEN25JUL880PE,ADANIGREEN,0,2025-07-31,880.0,0.05,600,PE,NFO-OPT,NFO
15315458,59826,ADANIGREEN25JUL1200CE,ADANIGREEN,0,2025-07-31,1200.0,0.05,600,CE,NFO-OPT,NFO
15315714,59827,ADANIGREEN25JUL1200PE,ADANIGREEN,0,2025-07-31,1200.0,0.05,600,PE,NFO-OPT,NFO
15306754,59792,ADANIGREEN25JUL840CE,ADANIGREEN,0,2025-07-31,840.0,0.05,600,CE,NFO-OPT,NFO
15309570,59803,ADANIGREEN25JUL840PE,ADANIGREEN,0,2025-07-31,840.0,0.05,600,PE,NFO-OPT,NFO
15306242,59790,ADANIGREEN25JUL800CE,ADANIGREEN,0,2025-07-31,800.0,0.05,600,CE,NFO-OPT,NFO
15306498,59791,ADANIGREEN25JUL800PE,ADANIGREEN,0,2025-07-31,800.0,0.05,600,PE,NFO-OPT,NFO
15305730,59788,ADANIGREEN25JUL760CE,ADANIGREEN,0,2025-07-31,760.0,0.05,600,CE,NFO-OPT,NFO
15305986,59789,ADANIGREEN25JUL760PE,ADANIGREEN,0,2025-07-31,760.0,0.05,600,PE,NFO-OPT,NFO
15305218,59786,ADANIGREEN25JUL720CE,ADANIGREEN,0,2025-07-31,720.0,0.05,600,CE,NFO-OPT,NFO
15305474,59787,ADANIGREEN25JUL720PE,ADANIGREEN,0,2025-07-31,720.0,0.05,600,PE,NFO-OPT,NFO
19429378,75896,ADANIGREEN25AUG1040CE,ADANIGREEN,0,2025-08-28,1040.0,0.05,600,CE,NFO-OPT,NFO
19429634,75897,ADANIGREEN25AUG1040PE,ADANIGREEN,0,2025-08-28,1040.0,0.05,600,PE,NFO-OPT,NFO
19428866,75894,ADANIGREEN25AUG1000CE,ADANIGREEN,0,2025-08-28,1000.0,0.05,600,CE,NFO-OPT,NFO
19429122,75895,ADANIGREEN25AUG1000PE,ADANIGREEN,0,2025-08-28,1000.0,0.05,600,PE,NFO-OPT,NFO
19429890,75898,ADANIGREEN25AUG1080CE,ADANIGREEN,0,2025-08-28,1080.0,0.05,600,CE,NFO-OPT,NFO
19430146,75899,ADANIGREEN25AUG1080PE,ADANIGREEN,0,2025-08-28,1080.0,0.05,600,PE,NFO-OPT,NFO
19428354,75892,ADANIGREEN25AUG960CE,ADANIGREEN,0,2025-08-28,960.0,0.05,600,CE,NFO-OPT,NFO
19428610,75893,ADANIGREEN25AUG960PE,ADANIGREEN,0,2025-08-28,960.0,0.05,600,PE,NFO-OPT,NFO
19430402,75900,ADANIGREEN25AUG1120CE,ADANIGREEN,0,2025-08-28,1120.0,0.05,600,CE,NFO-OPT,NFO
19430658,75901,ADANIGREEN25AUG1120PE,ADANIGREEN,0,2025-08-28,1120.0,0.05,600,PE,NFO-OPT,NFO
19427842,75890,ADANIGREEN25AUG920CE,ADANIGREEN,0,2025-08-28,920.0,0.05,600,CE,NFO-OPT,NFO
19428098,75891,ADANIGREEN25AUG920PE,ADANIGREEN,0,2025-08-28,920.0,0.05,600,PE,NFO-OPT,NFO
19427330,75888,ADANIGREEN25AUG880CE,ADANIGREEN,0,2025-08-28,880.0,0.05,600,CE,NFO-OPT,NFO
19427586,75889,ADANIGREEN25AUG880PE,ADANIGREEN,0,2025-08-28,880.0,0.05,600,PE,NFO-OPT,NFO
19431426,75904,ADANIGREEN25AUG1200CE,ADANIGREEN,0,2025-08-28,1200.0,0.05,600,CE,NFO-OPT,NFO
19431682,75905,ADANIGREEN25AUG1200PE,ADANIGREEN,0,2025-08-28,1200.0,0.05,600,PE,NFO-OPT,NFO
17135618,66936,ADANIPORTS25JUN1440CE,ADANIPORTS,0,2025-06-26,1440.0,0.05,400,CE,NFO-OPT,NFO
17135874,66937,ADANIPORTS25JUN1440PE,ADANIPORTS,0,2025-06-26,1440.0,0.05,400,PE,NFO-OPT,NFO
15346690,59948,ADANIPORTS25JUN1460CE,ADANIPORTS,0,2025-06-26,1460.0,0.05,400,CE,NFO-OPT,NFO
15348482,59955,ADANIPORTS25JUN1460PE,ADANIPORTS,0,2025-06-26,1460.0,0.05,400,PE,NFO-OPT,NFO
15346178,59946,ADANIPORTS25JUN1420CE,ADANIPORTS,0,2025-06-26,1420.0,0.05,400,CE,NFO-OPT,NFO
15346434,59947,ADANIPORTS25JUN1420PE,ADANIPORTS,0,2025-06-26,1420.0,0.05,400,PE,NFO-OPT,NFO
17136130,66938,ADANIPORTS25JUN1480CE,ADANIPORTS,0,2025-06-26,1480.0,0.05,400,CE,NFO-OPT,NFO
17136898,66941,ADANIPORTS25JUN1480PE,ADANIPORTS,0,2025-06-26,1480.0,0.05,400,PE,NFO-OPT,NFO
17135106,66934,ADANIPORTS25JUN1400CE,ADANIPORTS,0,2025-06-26,1400.0,0.05,400,CE,NFO-OPT,NFO
17135362,66935,ADANIPORTS25JUN1400PE,ADANIPORTS,0,2025-06-26,1400.0,0.05,400,PE,NFO-OPT,NFO
15348738,59956,ADANIPORTS25JUN1500CE,ADANIPORTS,0,2025-06-26,1500.0,0.05,400,CE,NFO-OPT,NFO
15348994,59957,ADANIPORTS25JUN1500PE,ADANIPORTS,0,2025-06-26,1500.0,0.05,400,PE,NFO-OPT,NFO
15345666,59944,ADANIPORTS25JUN1380CE,ADANIPORTS,0,2025-06-26,1380.0,0.05,400,CE,NFO-OPT,NFO
15345922,59945,ADANIPORTS25JUN1380PE,ADANIPORTS,0,2025-06-26,1380.0,0.05,400,PE,NFO-OPT,NFO
17137154,66942,ADANIPORTS25JUN1520CE,ADANIPORTS,0,2025-06-26,1520.0,0.05,400,CE,NFO-OPT,NFO
17137410,66943,ADANIPORTS25JUN1520PE,ADANIPORTS,0,2025-06-26,1520.0,0.05,400,PE,NFO-OPT,NFO
17134594,66932,ADANIPORTS25JUN1360CE,ADANIPORTS,0,2025-06-26,1360.0,0.05,400,CE,NFO-OPT,NFO
17134850,66933,ADANIPORTS25JUN1360PE,ADANIPORTS,0,2025-06-26,1360.0,0.05,400,PE,NFO-OPT,NFO
15349250,59958,ADANIPORTS25JUN1540CE,ADANIPORTS,0,2025-06-26,1540.0,0.05,400,CE,NFO-OPT,NFO
15352322,59970,ADANIPORTS25JUN1540PE,ADANIPORTS,0,2025-06-26,1540.0,0.05,400,PE,NFO-OPT,NFO
15343618,59936,ADANIPORTS25JUN1340CE,ADANIPORTS,0,2025-06-26,1340.0,0.05,400,CE,NFO-OPT,NFO
15345410,59943,ADANIPORTS25JUN1340PE,ADANIPORTS,0,2025-06-26,1340.0,0.05,400,PE,NFO-OPT,NFO
17137666,66944,ADANIPORTS25JUN1560CE,ADANIPORTS,0,2025-06-26,1560.0,0.05,400,CE,NFO-OPT,NFO
17138178,66946,ADANIPORTS25JUN1560PE,ADANIPORTS,0,2025-06-26,1560.0,0.05,400,PE,NFO-OPT,NFO
17134082,66930,ADANIPORTS25JUN1320CE,ADANIPORTS,0,2025-06-26,1320.0,0.05,400,CE,NFO-OPT,NFO
17134338,66931,ADANIPORTS25JUN1320PE,ADANIPORTS,0,2025-06-26,1320.0,0.05,400,PE,NFO-OPT,NFO
15341570,59928,ADANIPORTS25JUN1300CE,ADANIPORTS,0,2025-06-26,1300.0,0.05,400,CE,NFO-OPT,NFO
15343362,59935,ADANIPORTS25JUN1300PE,ADANIPORTS,0,2025-06-26,1300.0,0.05,400,PE,NFO-OPT,NFO
